expected_input	input	is_match	expected_match	split_vote	explanation
Warm each corner of the back face by holding a heated stone nearby for 8 seconds at gentle warmth, in sequence. Then trace each edge of the back face with a finger.	I warm each corner of the back face in sequence for 8 seconds at gentle warmth, then trace each edge of the back face.	FALSE	TRUE	FALSE	The input warms each corner of the back face in sequence for 8 seconds at gentle warmth then traces each edge, matching every required parameter in plain English.
Rest a flat board against the bottom face at firm contact for 10 seconds. Rotate and repeat for each face-pair.	Placing the flat board on the bottom face with firm pressure for 10 seconds, then rotating and applying it to each opposite face-pair in turn for 10 seconds each — top face, left face, right face, front face, back face.	FALSE	TRUE	FALSE	The input rests the flat board against the bottom face with firm pressure for 10 seconds and rotates to repeat each face-pair, matching the expected procedure.
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the back face and the opposite face for 15 seconds.	Pressing a flat board firmly against the front face for 5 seconds. Then rotating the Veyru and repeating the same firm board press against each remaining face-pair (back, left/right, top/bottom) for 5 seconds each.	FALSE	FALSE	FALSE	
Sound a sustained moderate tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.	Draping the cool cloth over the Veyru for 15 seconds, then removing it and fanning gentle cool air near the front face and the opposite (back) face for 15 seconds.	FALSE	FALSE	FALSE	
Sound a sustained firm tone near all six faces simultaneously for 15 seconds, starting from the bottom face. Let the tone fade naturally and wait for the hum to stabilize.	I use the bell to produce a sustained firm tone for 15 seconds, starting at the bottom face and keeping the tone close around all six faces simultaneously, then I let the tone fade naturally and wait for the hum to stabilize.	TRUE	TRUE	FALSE	
Illuminate the left face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 12 seconds, without moving the lamps.	Shine the lamp dimly on the left face and brightly on the opposite (right) face, holding both lamps still at gentle brightness for 12 seconds.	FALSE	TRUE	FALSE	The input dimly illuminates the left face and brightly the opposite right face simultaneously at gentle brightness for 12 seconds without moving the lamps, matching exactly.
At each corner of the top face, chime a bell briefly at firm tone, then warm the two edges meeting at that corner with a heated stone for 12 seconds.	Draping a folded cloth firmly over the top face of the Veyru and holding for 20 seconds, then chiming the bell twice near each edge of the top face.	FALSE	FALSE	FALSE	
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 12 seconds.	Placing the folded cloth on the table as a soft surface, then placing the Veyru on it in its normal upright orientation with the top face facing upward, holding it gently and completely undisturbed for 12 seconds.	TRUE	TRUE	FALSE	
Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.	Draping cool cloth over all faces for 15 seconds. Then fanning moderately over all 6 faces for 15 seconds, starting with the front face.	FALSE	FALSE	FALSE	
Place a warm stone beside the front face at firm warmth for 10 seconds. Rotate and repeat for each face.	Placing the warm stone beside the front face at firm warmth and holding it there for 10 seconds. Then rotating to the next face and repeating — placing the warm stone beside each face in turn at firm warmth for 10 seconds, going through all 6 faces.	TRUE	TRUE	FALSE	
Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.	I hold two opposite faces starting from the bottom face. I apply firm rhythmic pulses for five cycles: 8 seconds on, 8 seconds off.	FALSE	FALSE	FALSE	
Rotate the Veyru slowly over 15 seconds while sounding a steady tone at firm volume near opposite faces, starting from the left face. After rotation, chime a bell once near each corner.	Ringing the bell to produce a sustained gentle tone and holding it near all 6 faces of the Veyru simultaneously for 12 seconds, starting at the left face. Then letting the tone fade naturally and waiting quietly.	FALSE	FALSE	FALSE	
Rest a flat board against the back face at moderate contact for 5 seconds. Rotate and repeat for each face-pair.	Holding the flat board against the back face for 5 seconds moderately, then rotating each face-pair of the Veyru.	FALSE	TRUE	FALSE	The input holds the flat board against the back face at moderate contact for 5 seconds and rotates to repeat each face-pair, matching the expected procedure.
Drape a folded cloth over the bottom face for 10 seconds at firm coverage. Then chime a bell near each edge of the bottom face twice.	Drape the folded cloth touching the bottom face firmly for 10 seconds, then immediately chime the bell twice near each edge of the bottom face without stopping.	FALSE	TRUE	FALSE	The input drapes a folded cloth firmly over the bottom face for 10 seconds then chimes the bell twice near each edge of the bottom face, matching exactly.
Drape a cloth over two adjacent edges near the left face for 12 seconds at firm coverage. Then chime a bell three times near the left face.	Drape the cloth firmly over two adjacent edges of the Left face for 12 seconds at strong/firm pressure. Then chime the bell three times near the Left face.	TRUE	TRUE	FALSE	
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.	Drape the cool cloth over the entire Veyru for 15 seconds, then remove it. Then use the hand fan gently with cool air alternating between the F face and its opposite B face for 15 seconds total.	FALSE	FALSE	FALSE	
At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.	Slowly rotate the Veyru continuously for 12 seconds while sounding a steady firm tone (humming with my voice) near the T (top) and B (bottom, opposite) faces during rotation. After the 12-second rotation, chime the bell once firmly near each of the 8 corners of the Veyru.	FALSE	FALSE	FALSE	
Drape a cool cloth over the Veyru for 15 seconds. Remove and fan firm cool air across all six faces for 15 seconds, starting from the left face.	I cover the whole Veyru with a cool cloth for 15 seconds. Then I remove it and fan all six faces for 15 seconds, starting with the left face.	FALSE	FALSE	FALSE	
Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at moderate tone.	Chiming the bell near the bottom face, then pausing 10 seconds, then chiming near the top face (opposite), then pausing 10 seconds — alternating between the two opposite faces for five complete cycles at moderate tone.	TRUE	TRUE	FALSE	
Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.	Pressing the folded cloth gently against the front face of the Veyru for 15 seconds, then removing it and chiming the bell twice near each of the 4 edges of the front face.	FALSE	FALSE	FALSE	
Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.	Place the flat board against the bottom face for 5 seconds, then rotate the Veyru and repeat the board placement on each opposite face-pair: top, then front-back, then left-right, holding each for 5 seconds.	FALSE	FALSE	FALSE	
At each corner of the left face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 20 seconds.	Drape folded cloth on the top face firmly for 12 seconds. Then ring the bell twice at each edge of the top face.	FALSE	FALSE	FALSE	
